user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
411914,127,479,13,6,522,203.64,10,9.53,0,12291,1,1,0,0
61724,188,152,4,2,83,29.86,12,7.97,0,1783,0,0,1,0
3316497,105,62,16,9,513,17.08,7,5.94,14,1017,0,0,1,0
240096,279,870,2,0,298,292.84,11,7.28,9,18393,0,1,0,0
405875,203,934,1,2,31,268.12,10,7.72,12,16405,0,0,1,0
43192,16,395,10,0,827,167.64,12,7.98,7,9795,0,0,0,1
1084781,20,364,0,0,5338,113.68,8,7.61,0,6982,0,0,1,0
398210,31,303,2,0,943,162.6,10,7.96,0,10807,1,1,0,0
3940375,13,1481,17,0,1314,396.73,6,6.14,0,25099,1,1,0,0
2516661,188,839,203,27,374,152.3,7,7.69,2,9994,1,0,1,0
74236,108,450,80,0,489,241.04,12,8.34,1,24474,1,0,0,1
2085783,129,554,15,22,499,150.41,7,7.26,0,9417,0,0,1,0
231117,96,422,47,15,437,92.76,11,8.2,27,5592,0,0,0,1
410680,73,287,43,15,614,95.55,10,8.15,7,5749,0,0,0,1
2601267,608,802,1,0,16,219.7,7,6.94,0,12986,0,0,0,1
343917,98,124,0,0,576,45.89,10,9.66,0,2775,1,1,0,0
2709639,2,169,34,1,1301,59.16,7,7.49,20,3422,0,0,1,0
269879,287,601,0,4,1454,361.52,11,6.47,0,26202,0,0,1,0
6335523,183,290,0,12,687,104.83,3,9.23,0,6360,0,1,0,0
318946,165,272,41,45,98,143.84,10,7.93,2,8466,1,0,0,1
1311155,608,610,1544,15,1938,158.76,8,9.17,71,9967,0,0,0,1
5314011,19,709,88,9,815,167.37,4,9.4,0,10074,0,0,0,1
114580,81,1473,3,0,747,355.66,12,9.12,0,21686,0,0,0,1
1045653,39,397,3,9,816,47.54,9,6.89,0,3022,1,1,0,0
1059591,65,922,115,0,739,274.01,9,6.78,31,17045,1,1,0,0
190479,12,404,18,67,1174,167.52,11,7.44,40,10181,0,0,1,0
34979,101,524,31,4,522,244.98,12,7.33,24,14615,0,0,0,0
161407,117,541,216,25,269,241.58,11,7.16,0,14425,0,0,0,1
57936,17,630,48,0,2195,113.51,12,7.54,0,7825,0,0,1,0
433284,218,270,33,0,219,152.05,9,9.66,3,8982,0,1,0,0
77624,179,286,47,18,112,101.48,12,8.49,0,6071,0,0,0,1
9156,170,409,0,0,154,169.38,13,8.07,21,10128,1,0,0,1
4374429,132,531,28,12,842,168.71,5,7.27,0,10387,1,1,0,0
5131857,9,150,51,67,2395,53.49,4,6.87,8,3288,1,1,0,0
132795,39,359,52,53,888,136.19,11,8.36,6,8318,0,0,1,0
3223941,13,547,381,33,1315,120.06,7,9.31,15,7894,1,1,0,0
1967584,19,451,2,0,1284,116.86,8,8.23,0,7042,0,0,1,0
4436380,55,680,64,27,801,162.44,5,6.49,8,10528,0,0,1,0
237626,137,372,59,3,151,118.73,11,8.18,4,7640,0,1,0,0
933075,31,728,218,18,1247,139.73,9,7.77,45,8895,1,0,1,0
2303975,37,403,13,19,1396,84.56,7,7.68,2,4961,0,0,0,1
5763911,503,209,50,202,301,28.88,4,7.08,0,1977,0,1,0,0
4835989,89,363,3,0,942,202.4,5,7.34,65,12963,0,1,0,0
1513451,152,438,5,14,283,142.44,8,7.92,102,8556,0,1,0,0
488673,196,186,8,1,175,68.3,9,8.35,2,4084,0,0,1,0
3586287,591,899,869,29,776,25110.63,6,9.82,1,1334307,0,1,0,0
3378327,309,1003,57,77,30,354.04,7,8.23,15,21290,0,1,0,0
3542899,46,255,16,0,2316,61.75,6,4.88,58,3593,0,1,0,0
2489279,20,674,88,0,728,153.42,7,9.07,0,9483,0,1,0,0
43695,13,351,21,12,847,185.41,12,8.42,42,10921,1,0,0,1
1852690,3,758,4,0,1572,153.09,8,8.31,1,193981,0,1,0,0
1355015,68,1362,49,0,754,320.61,8,6.42,39,22160,0,0,1,0
4473921,36,336,59,32,965,105.01,5,6.5,44,6498,0,0,1,0
4494235,87,425,483,4,354,113.19,5,8.49,4,6871,0,1,0,0
2993293,162,309,48,51,373,86.4,7,8.09,29,5401,0,0,1,0
310566,46,513,11,0,893,117.5,10,9.31,0,7483,0,0,1,0
3664251,89,371,32,0,915,135.84,6,8.0,24,8140,0,1,0,0
420230,44,355,118,0,2397,67.04,10,7.37,15,4680,1,0,1,0
3539227,184,1508,46,209,1158,308.09,6,7.19,5,17951,0,0,1,0
501643,175,776,119,70,382,187.21,9,6.66,50,11050,0,1,0,0
5356891,50,155,86,0,1421,27.23,4,8.63,9,1710,0,1,0,0
1061043,183,379,2,0,65,118.96,9,8.76,3,7151,0,1,0,0
4565008,22,289,175,28,1021,199.15,5,8.18,158,11805,0,0,0,1
3499639,9,531,13,11,2322,55.94,6,7.38,2,3679,0,1,0,0
371516,256,79,6,0,146,54.88,10,8.27,4,3239,0,0,0,1
1331333,58,451,34,2,546,127.03,8,8.44,22,7617,0,1,0,0
1105347,277,345,0,8,124,20.88,8,6.47,24,1258,0,0,1,0
