user_id,user_watching,user_completed,user_onhold,user_dropped,user_plantowatch,user_days_spent_watching,joined_years_ago,stats_mean_score,stats_rewatched,stats_episodes,Female,dummy_age_18to25,dummy_age_26to30,dummy_age_31+
75651,41,45,17,19,5,28.33,12,7.49,2,1662,1,0,1,0
63113,6,46,3,2,37,29.97,12,7.15,2,1759,0,0,1,0
37630,2,104,4,29,24,58.18,12,6.71,2,77350,0,0,1,0
760721,40,206,5,1,65,72.58,9,9.31,146,4234,0,1,0,0
71696,0,134,46,8,52,41.77,12,7.88,26,2601,1,0,1,0
303784,5,278,4,0,17,67.4,10,8.85,0,3909,1,0,0,1
163912,6,71,4,1,14,87.24,11,7.64,66,5132,0,0,1,0
107793,14,171,19,11,124,41.35,12,6.89,0,2543,1,0,1,0
43735,4,7,0,1,0,9.19,12,8.17,3,554,1,0,0,1
285831,2,128,35,0,8,36.61,10,7.98,0,2106,0,0,0,1
33288,2,132,2,3,44,68.17,12,7.62,2,4101,1,0,0,1
278799,3,100,1,29,41,30.08,10,8.34,0,1780,0,0,0,1
1173245,1,86,11,5,24,36.72,8,7.14,0,2105,0,0,1,0
1283187,1,82,8,12,37,53.16,8,7.52,23,3249,1,1,0,0
9163,8,20,2,1,3,7.79,13,9.25,0,434,0,0,0,1
37266,0,515,1,6,23,102.16,12,7.16,27,6264,0,0,0,1
31260,33,375,57,27,318,146.51,12,8.04,0,8944,0,0,0,1
314141,5,89,6,2,3,42.52,10,7.84,0,2373,0,0,0,1
120844,6,343,9,81,0,121.81,12,8.3,27,7301,1,0,1,0
209026,2,115,0,12,20,46.0,11,8.21,1,2711,0,0,1,0
264730,14,184,3,48,23,43.88,11,7.36,0,2578,0,0,0,1
167027,0,82,8,17,22,23.23,11,7.0,0,1374,0,0,1,0
471427,5,75,4,6,62,30.74,9,7.69,0,1811,1,1,0,0
87954,6,165,4,17,19,62.7,12,6.31,15,3731,0,0,1,0
132621,12,95,18,5,55,24.52,11,7.94,0,1364,1,0,0,1
