,episodes,score,scored_by,rank,popularity,members,favorites,duration_min,Shounen,Shoujo,Seinen,Ecchi,Mecha,Supernatural,SliceofLife,Action,Adventure,Comedy,Drama,Magic,Romance,type_ONA,type_OVA,type_special,pg13,pg17,90s,00s,10s
5714,47,7.12,1716,3122.0,5759,3291,20,25.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5716,10,7.24,62867,2649.0,579,143884,705,24.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
5720,13,7.16,2047,2950.0,4781,5292,17,24.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5721,14,7.27,181648,2546.0,202,306024,1681,24.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5722,12,6.63,1383,5069.0,5991,2959,3,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5723,5,5.93,108,7495.0,10733,260,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
5726,26,6.77,3294,4444.0,3726,9697,17,25.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5727,51,6.46,842,5775.0,6075,2860,2,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5728,12,6.45,2028,5824.0,4516,6044,7,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5731,7,6.67,708,4906.0,7278,1641,1,23.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5734,5,6.72,633,4655.0,5561,3591,1,4.0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
5736,12,6.65,5042,4984.0,2957,16264,29,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5738,12,5.35,882,8609.0,4378,6499,6,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5742,12,7.83,179108,830.0,163,341166,3360,24.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
5743,3,5.83,878,,6458,2421,2,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
5744,2,5.85,699,,6964,1913,8,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5745,3,7.41,16746,1973.0,1794,39374,184,23.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5746,13,7.36,4130,2189.0,4053,7926,26,24.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5749,2,7.9,90361,702.0,517,156077,261,24.0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
5750,6,6.19,1500,6782.0,5022,4643,3,3.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5754,13,7.22,2200,2749.0,5691,3394,5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5756,104,7.79,16579,893.0,1688,43447,382,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5757,25,8.16,30730,354.0,1495,51969,244,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5759,3,6.93,4956,3818.0,3368,12421,28,25.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
5760,3,7.48,16964,1690.0,1841,37737,127,27.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
5761,23,7.36,3399,2190.0,3476,11428,46,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5765,13,6.58,1163,5292.0,5601,3528,5,23.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5766,2,6.39,5936,6041.0,3536,11001,6,24.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
5768,2,8.34,51378,201.0,808,107181,856,58.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
5769,12,5.46,9467,8444.0,2357,25118,39,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5770,5,5.83,2631,7728.0,3938,8463,18,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5771,6,7.66,6360,1211.0,2564,21544,81,24.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
5775,12,8.19,38899,328.0,757,114576,1563,23.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5777,21,8.06,523,482.0,6859,2001,19,16.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
5779,3,6.73,8097,4628.0,2968,16156,20,30.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5780,28,6.14,113,6955.0,8270,998,1,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
5781,3,7.2,6123,,3185,14086,125,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5783,13,6.79,15982,4349.0,1945,34653,183,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5784,35,7.13,2437,3114.0,4829,5131,14,25.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
5785,2,6.43,1017,,6228,2680,8,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5791,13,7.22,65804,2717.0,817,106389,403,23.0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5793,2,6.99,7961,3592.0,3222,13736,61,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
5794,39,6.94,1255,3761.0,4944,4822,13,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5798,73,6.5,14525,5626.0,2038,32044,191,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5800,15,6.87,7508,4049.0,3074,14937,30,4.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5805,5,7.75,62205,983.0,818,106330,478,27.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
5807,3,6.58,8690,5295.0,2760,18590,23,23.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
5808,12,6.22,56283,6704.0,717,119831,169,23.0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5809,13,8.29,221377,254.0,150,356402,9592,24.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
5811,2,5.17,1222,,6126,2802,4,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5813,12,6.49,33133,5650.0,1317,61668,53,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5814,2,6.1,1073,,5878,3108,15,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5815,22,7.88,34621,743.0,841,103432,1417,22.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
5816,13,7.02,58263,3491.0,681,123859,491,24.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5817,13,7.22,13495,2725.0,2143,29296,84,25.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5819,12,4.9,4130,9117.0,3295,13080,27,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5820,3,7.92,22997,658.0,1612,46299,89,25.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
5823,4,5.97,107,7419.0,9757,439,1,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5824,4,5.96,271,7443.0,8508,884,0,30.0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0
5825,59,6.75,131,4547.0,7955,1182,7,24.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5827,12,8.16,127379,357.0,365,204094,2665,24.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
5829,12,7.15,67365,3008.0,567,146435,1165,24.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5835,24,7.96,25611,603.0,1330,61111,605,24.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
5838,51,6.7,13389,4768.0,2481,22930,125,25.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5839,12,8.35,42692,195.0,777,111440,1693,23.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5840,11,7.72,111414,1064.0,330,221312,5542,23.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5844,12,6.89,9952,3972.0,1536,49917,359,24.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
5845,26,8.26,17999,269.0,1567,48150,616,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5847,12,6.58,125727,5314.0,297,235514,1415,25.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
5848,12,7.41,368860,1966.0,53,628108,5069,24.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5849,50,6.83,159,4215.0,9060,655,5,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5851,12,6.52,21019,5536.0,1487,52399,102,24.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5852,3,8.26,61403,270.0,536,150617,553,23.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
5853,6,7.08,11906,3249.0,2717,19344,54,12.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
5855,24,7.51,69646,1603.0,636,132270,958,24.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
5856,6,6.27,3530,6525.0,3887,8757,7,3.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
5857,3,6.35,6401,6204.0,3280,13188,10,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
5858,2,7.2,4182,2806.0,3138,14421,10,24.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
5859,2,6.91,217,3880.0,4902,4922,3,10.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
5861,6,6.03,3289,7276.0,3228,13648,20,16.0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1
5862,6,7.35,8103,2227.0,3059,15046,73,33.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
5865,13,6.6,1628,5222.0,4995,4707,8,25.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5866,2,6.94,1286,,5508,3677,9,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5867,12,7.44,16972,1845.0,1923,35280,157,24.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
5868,12,6.75,437,4548.0,7762,1289,13,25.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5870,73,7.68,44923,1162.0,533,151293,1036,23.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5872,51,7.54,8712,1537.0,2613,20926,292,24.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5873,12,7.62,22470,1306.0,1563,48441,197,23.0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
5876,2,6.41,1920,,5444,3783,28,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
5877,52,6.51,190,5572.0,9465,518,1,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5878,24,7.1,15507,3213.0,1709,42779,231,24.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5879,13,7.29,162403,2471.0,266,260048,1113,24.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5880,25,7.94,43257,625.0,1007,83746,619,24.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
5881,2,5.91,485,7517.0,7905,1210,0,45.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
5882,30,6.95,12899,3733.0,2190,28164,73,25.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
5883,6,6.86,2744,4067.0,3798,9274,4,5.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
5884,24,7.43,5776,1895.0,2577,21357,118,23.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
5886,26,7.77,46572,954.0,874,99438,1817,24.0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
5887,2,7.81,52016,856.0,784,110052,506,112.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
5889,2,6.68,446,4842.0,6547,2315,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
5890,4,5.98,245,7382.0,8779,765,1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
5891,24,7.28,14399,2492.0,1947,34584,255,23.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5893,13,8.59,18041,70.0,1158,71049,2981,24.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5894,12,7.32,76138,2347.0,533,151327,338,13.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5898,51,6.93,1370,3820.0,5118,4449,25,23.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5899,12,6.52,30934,5540.0,1086,76037,95,23.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5900,20,7.5,1110,1651.0,4361,6583,23,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5901,2,4.27,1808,9416.0,5453,3773,15,0.7333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
5902,3,6.59,1553,,5337,3957,10,30.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
5903,3,8.01,3094,548.0,3863,8934,47,33.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0
5904,13,7.31,2528,2383.0,3587,10599,58,25.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
5905,26,7.87,207352,752.0,119,404174,7038,23.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
5907,13,7.4,32246,2031.0,1402,56980,60,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5909,4,7.41,4205,1982.0,3681,9990,14,21.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
5913,12,7.42,104118,1922.0,388,195551,858,24.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5916,6,7.1,461,3156.0,2276,26510,20,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5920,6,6.97,6617,3693.0,2827,17753,15,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
5923,37,7.33,21857,2297.0,1608,46532,203,25.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5924,13,7.91,72217,669.0,626,133709,377,24.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
5925,12,7.13,55490,3076.0,603,137999,446,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
5926,26,7.28,66053,2508.0,548,149285,1946,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5928,13,7.44,46120,1854.0,781,110781,423,24.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5931,12,6.52,15294,5509.0,1747,40990,73,23.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5934,12,6.45,752,5800.0,6925,1942,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5935,3,6.17,525,6859.0,6822,2034,2,2.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
5937,2,7.18,17855,2898.0,1957,34353,45,15.0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
5941,24,6.44,23432,5839.0,1080,76934,264,24.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
5946,50,6.27,5881,6499.0,2681,19874,39,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5949,12,6.15,5216,6943.0,2604,21158,15,22.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
5950,3,7.64,10459,1244.0,2478,22994,61,23.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5951,13,5.76,23465,7892.0,1241,65698,92,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
5952,13,6.77,9113,4450.0,2694,19687,21,23.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0
5954,12,7.15,13791,3013.0,1996,33001,63,23.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5957,12,7.13,24286,3110.0,1308,62001,159,24.0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
5959,12,7.46,143519,1769.0,227,286695,1989,23.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
5960,26,7.05,3183,3382.0,3382,12204,35,23.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
5961,12,6.69,10104,4793.0,2515,22241,38,14.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5963,12,6.87,75521,4049.0,509,158294,632,23.0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
5964,52,7.46,851,1767.0,5707,3377,9,26.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5966,13,7.54,21583,1525.0,1224,66508,334,24.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5967,4,7.36,20668,2198.0,1804,39153,276,22.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5968,12,5.53,889,8332.0,5534,3637,2,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5969,2,6.47,1560,5743.0,5272,4089,3,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5970,12,6.36,14871,6168.0,1962,34154,63,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5971,10,7.3,68682,2422.0,692,122882,148,23.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
5972,12,6.68,9127,4851.0,2704,19507,24,24.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
5977,2,6.93,2234,,4763,5332,55,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5978,6,7.63,38711,1269.0,1100,75084,439,24.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
5979,12,3.54,3976,9486.0,3362,12458,27,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5980,2,7.24,1373,2662.0,4995,4716,14,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5981,12,7.43,25828,1915.0,1235,65794,469,23.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5982,2,7.03,2596,,4438,6347,65,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5985,6,7.01,3877,3521.0,3194,14019,71,37.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
5987,50,6.15,455,6925.0,7653,1366,2,25.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5990,12,6.43,667,5881.0,7144,1748,1,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5993,26,7.53,15271,1560.0,1666,44171,352,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
5995,12,7.11,7366,3157.0,2951,16342,40,24.0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
5996,12,6.71,73907,4725.0,510,157719,316,24.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5998,3,7.08,5410,3250.0,3650,10206,35,45.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0
5999,11,7.24,9518,2655.0,2757,18646,19,23.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6000,75,8.17,39814,349.0,1001,84288,1801,23.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6001,49,7.69,37283,1129.0,985,86095,818,24.0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
6002,10,8.04,102848,502.0,424,183612,3792,25.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
6003,5,7.26,4775,2587.0,3400,12077,115,37.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
6004,6,7.7,5802,1121.0,2674,19994,100,24.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1
6005,12,6.72,21162,4675.0,1261,64566,124,24.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
6009,13,5.84,632,7704.0,6936,1933,2,24.0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
6010,50,7.31,380,2407.0,7961,1176,7,25.0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0
6011,22,7.78,29726,932.0,661,126584,2597,23.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
6013,2,7.77,8031,943.0,3140,14400,14,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6015,52,6.88,2060,3999.0,5289,4047,27,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6017,24,6.69,13314,4803.0,1645,44827,82,24.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
6018,12,7.54,92924,1530.0,403,189273,761,23.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
6019,12,6.97,59216,3674.0,783,110064,280,25.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
6020,45,7.85,8961,805.0,2639,20520,186,25.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
6022,25,6.96,20118,3707.0,1336,60687,117,24.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
6023,13,5.45,6056,8457.0,2705,19483,24,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6024,12,7.47,12638,1730.0,1774,40177,187,26.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
6026,13,6.97,1776,3679.0,5593,3539,5,24.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
6027,8,6.87,2442,4041.0,4270,6973,7,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1
6029,7,6.0,9984,7339.0,2606,21038,39,30.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0
6030,24,7.4,17560,2038.0,1756,40681,291,24.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
6031,9,6.32,9186,6310.0,2550,21763,23,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
6032,7,7.44,5232,1852.0,3236,13561,97,30.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6034,2,5.5,305,8369.0,8501,886,0,28.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
6035,3,6.17,4363,6869.0,3814,9180,4,25.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
6037,12,7.27,85111,2517.0,406,188580,865,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6038,12,7.98,87733,583.0,351,213583,3942,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
6039,12,7.17,74236,2917.0,540,149764,625,24.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6040,26,7.08,4595,3267.0,3539,10943,48,22.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
6041,2,7.75,50349,979.0,999,84469,95,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
6042,11,7.29,63203,2474.0,606,137852,239,23.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
6044,26,7.21,1950,2767.0,4598,5782,32,25.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
6045,50,7.75,8628,1009.0,2334,25400,501,24.0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
6046,12,7.15,21127,3023.0,1283,63673,534,24.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6048,11,7.68,19847,1144.0,1434,55367,201,22.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
6049,26,7.91,21799,689.0,1836,38030,192,23.0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0
